task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2061	c4/45daa3	2428437	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (m19_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:12.883	2.9s	2s	96.0%	7.6 MB	221 MB	53.8 MB	38.2 KB
2070	5d/241720	2430776	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (m27_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:14.677	1.2s	0ms	81.7%	7 MB	219.4 MB	45.2 MB	5.3 KB
2078	9b/7ba577	2430912	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (m26_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:14.838	1.3s	0ms	93.6%	7.2 MB	219.4 MB	52 MB	5.3 KB
2083	ef/5874c5	2432331	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (m32_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:15.835	1s	0ms	95.5%	7 MB	219.4 MB	38.7 MB	5.3 KB
2080	93/473202	2432137	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (m29_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:15.634	1.4s	0ms	84.8%	7.3 MB	219.4 MB	51.5 MB	5.3 KB
2089	bc/2884f9	2432480	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (m34_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:15.911	1.3s	0ms	91.1%	7.2 MB	219.4 MB	55.9 MB	5.3 KB
2059	f7/df7aea	2428208	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (m33_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:12.695	4.6s	3s	95.1%	7.9 MB	221 MB	89.1 MB	38.7 KB
2087	5e/93878c	2431947	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (m38_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:15.537	1.9s	1s	96.6%	7.7 MB	220.9 MB	21.6 MB	34.2 KB
2067	39/45f4bc	2431898	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (m18_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:15.499	2.3s	2s	97.0%	7.6 MB	220.9 MB	39 MB	35.6 KB
2100	3a/d75ea5	2433843	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (m32_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:17.209	768ms	0ms	61.9%	3.2 MB	4.3 MB	169.9 KB	43.6 KB
2090	4b/f3de9a	2433503	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (m35_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:16.892	1.3s	0ms	89.3%	7.1 MB	219.4 MB	40.6 MB	5.3 KB
2110	6d/448185	2434019	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (m36_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:17.416	922ms	0ms	89.9%	3.3 MB	4.3 MB	172 KB	43.9 KB
2097	90/6c9d14	2433619	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (m36_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:17.015	1.4s	1s	89.8%	7.1 MB	219.4 MB	68 MB	5.3 KB
2086	7b/9e3291	2432344	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (m22_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:15.839	2.9s	2s	92.2%	7.7 MB	221 MB	49.4 MB	37 KB
2119	80/471aa4	2435071	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (m39_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:18.154	798ms	0ms	42.3%	3.2 MB	4.3 MB	170.3 KB	43.7 KB
2084	15/363338	2432731	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (m20_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:16.147	3.3s	3s	90.8%	7.8 MB	221 MB	62.1 MB	38.4 KB
2117	3e/75bcde	2436070	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (m40_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:18.959	764ms	0ms	39.5%	3.2 MB	4.3 MB	171.9 KB	43.9 KB
2115	58/f79ad6	2434672	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (m35_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:17.815	2.3s	1s	95.0%	7.9 MB	220.7 MB	40.7 MB	36.8 KB
2113	a9/fdc68f	2434924	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (m32_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:17.985	2.3s	2s	96.6%	7.9 MB	221 MB	38.7 MB	36.4 KB
2101	d6/8c5f81	2433928	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (m23_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:17.288	3.4s	3s	96.9%	7.8 MB	221 MB	74.3 MB	39.1 KB
2109	47/09d61b	2435282	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (m30_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:18.350	2.8s	2s	101.1%	7.8 MB	221 MB	62.5 MB	37.8 KB
1598	1f/19385a	2395601	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d15_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:13:43.816	37.3s	36.8s	1153.8%	2.3 GB	27.8 GB	8.1 GB	6.3 GB
2120	f5/4810e5	2435404	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (m40_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:18.445	3.1s	3s	108.7%	7.8 MB	221 MB	75.1 MB	38.3 KB
2118	82/0c4ecd	2435717	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (m37_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:18.709	2.9s	2s	109.1%	7.8 MB	221 MB	67.5 MB	36.3 KB
2114	22/944070	2436472	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (m34_mature_hairpin)	COMPLETED	0	2026-08-28 12:14:19.503	2.2s	2s	118.0%	7.8 MB	221 MB	55.9 MB	37.7 KB
2122	56/35442a	2437884	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (m6_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:14:21.510	10.1s	10s	381.3%	4.4 GB	6.6 GB	634.3 MB	617.4 MB
2126	98/757aba	2440434	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (m6_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:14:32.572	1.9s	2s	243.7%	21.2 MB	243 MB	300.5 MB	1.3 MB
2123	84/acd425	2439614	NFCORE_SMRNASEQ:MIRNA_QUANT:DATATABLE_MERGE	COMPLETED	0	2026-08-28 12:14:31.568	11.8s	11.1s	110.7%	756.7 MB	3.5 GB	103.4 MB	579.6 KB
1601	16/ac6253	2437446	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d2_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:14:21.153	23s	22.6s	1265.8%	2.3 GB	27.7 GB	6.2 GB	4.2 GB
2124	68/9ffaa2	2441510	NFCORE_SMRNASEQ:MIRNA_QUANT:EDGER_QC	COMPLETED	0	2026-08-28 12:14:43.425	10.7s	10.1s	155.8%	290.4 MB	3.2 GB	70.4 MB	37.4 MB
1604	fd/90707e	2442041	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d6_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:14:44.180	16.3s	15.8s	1246.4%	2.3 GB	27.7 GB	5.1 GB	3.1 GB
2125	2c/3fdda8	2443981	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d15_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:14:54.154	23.1s	23s	334.2%	5.7 GB	6.8 GB	1.3 GB	1.2 GB
1607	9c/e5ab2f	2444823	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d14_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:15:00.441	17.3s	16.8s	1244.1%	2.3 GB	27.8 GB	5.2 GB	3.2 GB
2129	e2/342eac	2446795	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d15_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:15:17.253	1.9s	2s	291.1%	20.4 MB	242.3 MB	428.4 MB	1.3 MB
1609	aa/20ce87	2447246	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d11_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:15:17.722	14.9s	14.4s	1239.2%	2.3 GB	27.9 GB	4.8 GB	2.8 GB
2127	7a/534761	2446789	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d2_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:15:17.249	19.7s	19s	320.7%	5.7 GB	6.8 GB	1.2 GB	1.1 GB
2132	70/81a88f	2450484	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d2_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:15:37.992	3.2s	2s	167.7%	22.3 MB	291.4 MB	365.7 MB	1.3 MB
2128	fc/cdd418	2450152	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d6_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:15:36.987	10.4s	10s	349.9%	4.3 GB	6.6 GB	524.9 MB	521.6 MB
2133	d8/2767fa	2452228	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d6_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:15:48.383	2.2s	2s	198.9%	20.8 MB	242.4 MB	259.4 MB	1.3 MB
1613	15/ae7eba	2449463	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d7_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:15:32.627	23.1s	22.5s	1254.6%	2.3 GB	27.9 GB	6.1 GB	4.2 GB
2130	6b/84818a	2451996	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d14_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:15:47.376	9.9s	10s	330.5%	4.5 GB	6.7 GB	519.9 MB	501.8 MB
2135	47/180e55	2454044	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d14_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:15:58.329	2.5s	2s	159.7%	19.1 MB	241 MB	242.1 MB	1.3 MB
2131	16/82add9	2453749	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d11_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:15:57.325	9.1s	9s	341.1%	3.9 GB	6.6 GB	465.4 MB	444.7 MB
2136	30/72a508	2455865	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d11_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:16:07.482	1.9s	2s	212.0%	21.2 MB	242.3 MB	212.3 MB	1.2 MB
1616	25/9df40a	2453188	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d17_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:15:55.737	24.5s	24s	1256.4%	2.3 GB	27.9 GB	6.2 GB	4.3 GB
2134	96/57e126	2455532	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d7_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:16:06.477	19.1s	19s	316.2%	5.7 GB	6.8 GB	1.1 GB	1.1 GB
2138	3e/a5d386	2458327	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d7_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:16:26.552	2.4s	2s	214.3%	19.2 MB	241 MB	337.6 MB	1.3 MB
1619	42/8fef7f	2457179	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d1_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:16:20.190	14.9s	14.5s	1195.4%	2.3 GB	27.6 GB	4.2 GB	2.1 GB
2137	81/8bc1ad	2457994	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d17_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:16:25.548	20s	20s	310.1%	5.7 GB	6.8 GB	1.1 GB	1 GB
2140	90/10138d	2461597	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d17_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:16:46.551	3.5s	3s	142.4%	20.5 MB	242.4 MB	320.5 MB	1.3 MB
1622	74/4ac1df	2459784	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d5_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:16:35.121	15.8s	15.3s	1221.3%	2.3 GB	27.9 GB	4.8 GB	2.8 GB
2139	a6/c30b42	2461263	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d1_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:16:45.546	6.8s	7s	347.0%	2.9 GB	6.1 GB	385.5 MB	372.7 MB
2142	aa/bdc4df	2463001	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d1_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:16:53.374	1.7s	1s	192.1%	21.7 MB	291.3 MB	180.1 MB	1.3 MB
2141	22/618cda	2462744	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d5_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:16:52.369	9.1s	9s	344.1%	3.9 GB	6.6 GB	457.6 MB	446.2 MB
2143	be/ade8b4	2464632	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d5_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:17:02.514	1.7s	1s	249.4%	21.9 MB	244.2 MB	217.6 MB	1.3 MB
1625	99/55781e	2462222	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d23_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:16:50.915	22.4s	21.8s	1269.8%	2.3 GB	27.9 GB	6.4 GB	4.4 GB
2144	b1/df5240	2465483	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d23_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:17:14.296	20.4s	20s	321.7%	5.7 GB	6.8 GB	1.1 GB	1.1 GB
1628	ff/67344f	2465211	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d19_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:17:13.292	21.7s	21.2s	1263.8%	2.3 GB	28 GB	6.1 GB	4.1 GB
2145	68/0851b8	2467831	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d23_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:17:34.960	1.6s	1s	284.1%	22.3 MB	244.7 MB	357.1 MB	1.3 MB
2146	87/879e63	2468255	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d19_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:17:35.965	19.5s	19s	321.3%	5.7 GB	6.8 GB	1 GB	1 GB
2147	b4/c95a4a	2470698	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d19_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:17:56.426	2.1s	2s	252.5%	20.4 MB	242.3 MB	320.3 MB	1.3 MB
1631	41/34f994	2467829	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d9_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:17:34.957	29s	28.5s	1298.9%	2.3 GB	28 GB	7.9 GB	6 GB
1634	ba/982197	2471176	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d16_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:18:03.971	18.2s	17.7s	1259.5%	2.3 GB	27.7 GB	5.5 GB	3.5 GB
2148	95/6d54cd	2471441	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d9_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:18:04.975	22s	21s	335.5%	5.7 GB	6.8 GB	1.3 GB	1.2 GB
2150	72/43f2cc	2474790	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d9_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:18:27.978	3.8s	3s	167.8%	21.9 MB	243.7 MB	423.3 MB	1.3 MB
2149	44/e11fe4	2474458	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d16_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:18:26.974	11.3s	11s	343.9%	4.9 GB	6.7 GB	610.5 MB	575.8 MB
2151	06/e8e42a	2476407	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d16_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:18:39.259	1.9s	1s	242.4%	20.6 MB	242.4 MB	270.8 MB	1.3 MB
1637	da/8a368d	2473669	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d8_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:18:22.145	21.2s	20.7s	1239.9%	2.3 GB	27.7 GB	5.4 GB	3.4 GB
2152	2e/ee4bad	2477014	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d8_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:18:44.301	10.8s	10s	373.0%	4.7 GB	6.7 GB	619.2 MB	606.5 MB
2153	ac/b8dd76	2478834	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d8_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:18:56.073	1.9s	1s	251.7%	20.9 MB	242.7 MB	297.1 MB	1.3 MB
1640	70/4d7bf7	2476786	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d13_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:18:43.298	18.8s	18.3s	1289.1%	2.3 GB	27.9 GB	6.2 GB	4.3 GB
2154	94/a0719e	2479550	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d13_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:19:03.056	18.8s	18s	315.2%	5.7 GB	6.8 GB	964.9 MB	934.8 MB
1643	5e/49fcc5	2479309	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d12_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:19:02.051	20.3s	19.8s	1261.4%	2.3 GB	27.8 GB	5.8 GB	3.8 GB
2155	a6/ad4de9	2481849	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d13_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:19:22.332	1.5s	1s	285.3%	7.4 MB	228.3 MB	292.7 MB	1.3 MB
2156	9a/732eae	2482273	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d12_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:19:23.335	11.6s	11s	359.4%	5.3 GB	6.7 GB	654 MB	625.3 MB
2157	72/d23710	2484202	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d12_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:19:35.915	2s	1s	250.5%	20.9 MB	242.4 MB	298.6 MB	1.3 MB
1646	86/3f7645	2481848	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d3_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:19:22.329	22.8s	22.3s	1243.1%	2.3 GB	27.7 GB	5.5 GB	3.5 GB
2158	79/883412	2485046	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d3_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:19:46.123	10.9s	10s	371.4%	4.8 GB	6.7 GB	662.6 MB	621.4 MB
2159	2d/feb7cf	2486918	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d3_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:19:58.038	1.9s	1s	254.4%	20.8 MB	242.5 MB	290.3 MB	1.3 MB
1649	34/da8d9b	2484781	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d10_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:19:45.118	16.5s	16s	1247.7%	2.3 GB	27.8 GB	5.2 GB	3.2 GB
2160	7f/e8678b	2487573	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d10_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:20:02.606	9.7s	10s	358.7%	4.4 GB	6.6 GB	534.5 MB	506.2 MB
2161	a6/78f4ce	2489338	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d10_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:20:13.280	1.7s	1s	247.9%	21.7 MB	243.6 MB	239.1 MB	1.2 MB
1652	fa/2a29fa	2487344	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d18_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:20:01.602	21.8s	21.4s	1263.6%	2.3 GB	27.7 GB	6.3 GB	4.3 GB
2162	e3/363beb	2490133	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d18_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:20:24.449	19.9s	20s	326.5%	5.7 GB	6.8 GB	1.1 GB	1.1 GB
2163	4a/1d495c	2492463	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d18_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:20:45.337	2.1s	2s	251.0%	20.7 MB	242.4 MB	338.2 MB	1.3 MB
1655	61/17f81f	2489867	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d20_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:20:23.445	25.4s	24.9s	1278.8%	2.3 GB	27.8 GB	6.7 GB	4.8 GB
1658	c9/fe2bed	2492839	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (d27_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:20:48.805	15.4s	14.9s	1205.9%	2.3 GB	27.6 GB	4.5 GB	2.4 GB
2164	ee/5fac73	2493065	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d20_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:20:49.809	19.7s	19s	337.2%	5.7 GB	6.8 GB	1.2 GB	1.2 GB
2166	60/19bb6a	2496289	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d20_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:21:10.519	4s	4s	133.1%	22.2 MB	243.9 MB	387.7 MB	1.3 MB
2165	89/e4db36	2495956	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (d27_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:21:09.515	8.1s	8s	356.3%	3.3 GB	6.2 GB	430.5 MB	417.4 MB
2167	66/3c55f4	2497629	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (d27_mature_hairpin_genome)	COMPLETED	0	2026-08-28 12:21:18.661	1.5s	1s	249.8%	7.5 MB	228.3 MB	202.4 MB	1.3 MB
